date,total_vaccinations,people_vaccinated,people_fully_vaccinated
2020-12-31,0.017759207012747656,0.027280461016060385,0.0
2021-01-31,0.4193141338237156,0.559659646879463,0.14134052906538772
2021-02-28,1.4064808655830427,1.5540588409182434,1.041774832521015
2021-03-31,3.3244852150076163,3.3353207613618965,3.190814175773266
2021-04-30,3.124540029705001,3.063121061614135,3.287102922556817
