ObservationDate,Confirmed,Deaths,Recovered
2020-01-31,37.0,0.0,0.0
2020-02-29,718.0,1.0,88.0
2020-03-31,1088640.0,18196.0,19364.0
2020-04-30,19533919.0,972209.0,1747977.0
2020-05-31,45256595.0,2708235.0,8720047.0
2020-06-30,65058598.0,3506126.0,17434302.0
2020-07-31,111572548.0,4318688.0,34028338.0
2020-08-31,166757070.0,5277721.0,56877502.0
2020-09-30,199579376.0,5900360.0,75486815.0
2020-10-31,252005398.0,6806693.0,99506279.0
2020-11-30,186507427.0,4356353.0,71326578.0
